D:\PP-Laba-3\dataset_2\cat_0022.jpg,dataset_2\cat_0022.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0023.jpg,dataset_2\cat_0023.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0024.jpg,dataset_2\cat_0024.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0025.jpg,dataset_2\cat_0025.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0026.jpg,dataset_2\cat_0026.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0027.jpg,dataset_2\cat_0027.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0028.jpg,dataset_2\cat_0028.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0029.jpg,dataset_2\cat_0029.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0030.jpg,dataset_2\cat_0030.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0031.jpg,dataset_2\cat_0031.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0032.jpg,dataset_2\cat_0032.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0033.jpg,dataset_2\cat_0033.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0034.jpg,dataset_2\cat_0034.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0035.jpg,dataset_2\cat_0035.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0036.jpg,dataset_2\cat_0036.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0037.jpg,dataset_2\cat_0037.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0038.jpg,dataset_2\cat_0038.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0039.jpg,dataset_2\cat_0039.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0040.jpg,dataset_2\cat_0040.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0041.jpg,dataset_2\cat_0041.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0042.jpg,dataset_2\cat_0042.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0043.jpg,dataset_2\cat_0043.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0044.jpg,dataset_2\cat_0044.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0045.jpg,dataset_2\cat_0045.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0046.jpg,dataset_2\cat_0046.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0047.jpg,dataset_2\cat_0047.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0048.jpg,dataset_2\cat_0048.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0049.jpg,dataset_2\cat_0049.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0050.jpg,dataset_2\cat_0050.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0051.jpg,dataset_2\cat_0051.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0052.jpg,dataset_2\cat_0052.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0053.jpg,dataset_2\cat_0053.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0054.jpg,dataset_2\cat_0054.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0055.jpg,dataset_2\cat_0055.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0056.jpg,dataset_2\cat_0056.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0057.jpg,dataset_2\cat_0057.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0058.jpg,dataset_2\cat_0058.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0059.jpg,dataset_2\cat_0059.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0060.jpg,dataset_2\cat_0060.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0061.jpg,dataset_2\cat_0061.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0062.jpg,dataset_2\cat_0062.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0063.jpg,dataset_2\cat_0063.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0064.jpg,dataset_2\cat_0064.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0065.jpg,dataset_2\cat_0065.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0066.jpg,dataset_2\cat_0066.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0067.jpg,dataset_2\cat_0067.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0068.jpg,dataset_2\cat_0068.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0069.jpg,dataset_2\cat_0069.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0070.jpg,dataset_2\cat_0070.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0071.jpg,dataset_2\cat_0071.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0072.jpg,dataset_2\cat_0072.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0073.jpg,dataset_2\cat_0073.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0074.jpg,dataset_2\cat_0074.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0075.jpg,dataset_2\cat_0075.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0076.jpg,dataset_2\cat_0076.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0077.jpg,dataset_2\cat_0077.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0078.jpg,dataset_2\cat_0078.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0079.jpg,dataset_2\cat_0079.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0080.jpg,dataset_2\cat_0080.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0081.jpg,dataset_2\cat_0081.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0082.jpg,dataset_2\cat_0082.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0083.jpg,dataset_2\cat_0083.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0084.jpg,dataset_2\cat_0084.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0085.jpg,dataset_2\cat_0085.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0086.jpg,dataset_2\cat_0086.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0087.jpg,dataset_2\cat_0087.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0088.jpg,dataset_2\cat_0088.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0089.jpg,dataset_2\cat_0089.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0090.jpg,dataset_2\cat_0090.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0091.jpg,dataset_2\cat_0091.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0092.jpg,dataset_2\cat_0092.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0093.jpg,dataset_2\cat_0093.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0094.jpg,dataset_2\cat_0094.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0095.jpg,dataset_2\cat_0095.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0096.jpg,dataset_2\cat_0096.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0097.jpg,dataset_2\cat_0097.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0098.jpg,dataset_2\cat_0098.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0099.jpg,dataset_2\cat_0099.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0100.jpg,dataset_2\cat_0100.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0101.jpg,dataset_2\cat_0101.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0102.jpg,dataset_2\cat_0102.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0103.jpg,dataset_2\cat_0103.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0104.jpg,dataset_2\cat_0104.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0105.jpg,dataset_2\cat_0105.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0106.jpg,dataset_2\cat_0106.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0107.jpg,dataset_2\cat_0107.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0108.jpg,dataset_2\cat_0108.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0109.jpg,dataset_2\cat_0109.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0110.jpg,dataset_2\cat_0110.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0111.jpg,dataset_2\cat_0111.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0112.jpg,dataset_2\cat_0112.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0113.jpg,dataset_2\cat_0113.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0114.jpg,dataset_2\cat_0114.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0115.jpg,dataset_2\cat_0115.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0116.jpg,dataset_2\cat_0116.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0117.jpg,dataset_2\cat_0117.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0118.jpg,dataset_2\cat_0118.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0119.jpg,dataset_2\cat_0119.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0120.jpg,dataset_2\cat_0120.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0121.jpg,dataset_2\cat_0121.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0122.jpg,dataset_2\cat_0122.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0123.jpg,dataset_2\cat_0123.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0124.jpg,dataset_2\cat_0124.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0125.jpg,dataset_2\cat_0125.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0126.jpg,dataset_2\cat_0126.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0127.jpg,dataset_2\cat_0127.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0128.jpg,dataset_2\cat_0128.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0129.jpg,dataset_2\cat_0129.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0130.jpg,dataset_2\cat_0130.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0131.jpg,dataset_2\cat_0131.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0132.jpg,dataset_2\cat_0132.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0133.jpg,dataset_2\cat_0133.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0134.jpg,dataset_2\cat_0134.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0135.jpg,dataset_2\cat_0135.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0136.jpg,dataset_2\cat_0136.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0137.jpg,dataset_2\cat_0137.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0138.jpg,dataset_2\cat_0138.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0139.jpg,dataset_2\cat_0139.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0140.jpg,dataset_2\cat_0140.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0141.jpg,dataset_2\cat_0141.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0142.jpg,dataset_2\cat_0142.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0143.jpg,dataset_2\cat_0143.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0144.jpg,dataset_2\cat_0144.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0145.jpg,dataset_2\cat_0145.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0146.jpg,dataset_2\cat_0146.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0147.jpg,dataset_2\cat_0147.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0148.jpg,dataset_2\cat_0148.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0149.jpg,dataset_2\cat_0149.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0150.jpg,dataset_2\cat_0150.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0151.jpg,dataset_2\cat_0151.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0152.jpg,dataset_2\cat_0152.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0153.jpg,dataset_2\cat_0153.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0154.jpg,dataset_2\cat_0154.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0155.jpg,dataset_2\cat_0155.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0156.jpg,dataset_2\cat_0156.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0157.jpg,dataset_2\cat_0157.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0158.jpg,dataset_2\cat_0158.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0159.jpg,dataset_2\cat_0159.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0160.jpg,dataset_2\cat_0160.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0161.jpg,dataset_2\cat_0161.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0162.jpg,dataset_2\cat_0162.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0163.jpg,dataset_2\cat_0163.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0164.jpg,dataset_2\cat_0164.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0165.jpg,dataset_2\cat_0165.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0166.jpg,dataset_2\cat_0166.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0167.jpg,dataset_2\cat_0167.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0168.jpg,dataset_2\cat_0168.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0169.jpg,dataset_2\cat_0169.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0170.jpg,dataset_2\cat_0170.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0171.jpg,dataset_2\cat_0171.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0172.jpg,dataset_2\cat_0172.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0173.jpg,dataset_2\cat_0173.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0174.jpg,dataset_2\cat_0174.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0175.jpg,dataset_2\cat_0175.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0176.jpg,dataset_2\cat_0176.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0177.jpg,dataset_2\cat_0177.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0178.jpg,dataset_2\cat_0178.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0179.jpg,dataset_2\cat_0179.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0180.jpg,dataset_2\cat_0180.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0181.jpg,dataset_2\cat_0181.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0182.jpg,dataset_2\cat_0182.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0183.jpg,dataset_2\cat_0183.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0184.jpg,dataset_2\cat_0184.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0185.jpg,dataset_2\cat_0185.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0186.jpg,dataset_2\cat_0186.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0187.jpg,dataset_2\cat_0187.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0188.jpg,dataset_2\cat_0188.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0189.jpg,dataset_2\cat_0189.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0190.jpg,dataset_2\cat_0190.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0191.jpg,dataset_2\cat_0191.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0192.jpg,dataset_2\cat_0192.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0193.jpg,dataset_2\cat_0193.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0194.jpg,dataset_2\cat_0194.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0195.jpg,dataset_2\cat_0195.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0196.jpg,dataset_2\cat_0196.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0197.jpg,dataset_2\cat_0197.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0198.jpg,dataset_2\cat_0198.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0199.jpg,dataset_2\cat_0199.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0200.jpg,dataset_2\cat_0200.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0201.jpg,dataset_2\cat_0201.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0202.jpg,dataset_2\cat_0202.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0203.jpg,dataset_2\cat_0203.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0204.jpg,dataset_2\cat_0204.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0205.jpg,dataset_2\cat_0205.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0206.jpg,dataset_2\cat_0206.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0207.jpg,dataset_2\cat_0207.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0208.jpg,dataset_2\cat_0208.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0209.jpg,dataset_2\cat_0209.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0210.jpg,dataset_2\cat_0210.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0211.jpg,dataset_2\cat_0211.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0212.jpg,dataset_2\cat_0212.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0213.jpg,dataset_2\cat_0213.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0214.jpg,dataset_2\cat_0214.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0215.jpg,dataset_2\cat_0215.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0216.jpg,dataset_2\cat_0216.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0217.jpg,dataset_2\cat_0217.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0218.jpg,dataset_2\cat_0218.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0219.jpg,dataset_2\cat_0219.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0220.jpg,dataset_2\cat_0220.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0221.jpg,dataset_2\cat_0221.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0222.jpg,dataset_2\cat_0222.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0223.jpg,dataset_2\cat_0223.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0224.jpg,dataset_2\cat_0224.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0225.jpg,dataset_2\cat_0225.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0226.jpg,dataset_2\cat_0226.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0227.jpg,dataset_2\cat_0227.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0228.jpg,dataset_2\cat_0228.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0229.jpg,dataset_2\cat_0229.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0230.jpg,dataset_2\cat_0230.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0231.jpg,dataset_2\cat_0231.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0232.jpg,dataset_2\cat_0232.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0233.jpg,dataset_2\cat_0233.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0234.jpg,dataset_2\cat_0234.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0235.jpg,dataset_2\cat_0235.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0236.jpg,dataset_2\cat_0236.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0237.jpg,dataset_2\cat_0237.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0238.jpg,dataset_2\cat_0238.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0239.jpg,dataset_2\cat_0239.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0240.jpg,dataset_2\cat_0240.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0241.jpg,dataset_2\cat_0241.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0242.jpg,dataset_2\cat_0242.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0243.jpg,dataset_2\cat_0243.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0244.jpg,dataset_2\cat_0244.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0245.jpg,dataset_2\cat_0245.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0246.jpg,dataset_2\cat_0246.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0247.jpg,dataset_2\cat_0247.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0248.jpg,dataset_2\cat_0248.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0249.jpg,dataset_2\cat_0249.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0250.jpg,dataset_2\cat_0250.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0251.jpg,dataset_2\cat_0251.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0252.jpg,dataset_2\cat_0252.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0253.jpg,dataset_2\cat_0253.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0254.jpg,dataset_2\cat_0254.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0255.jpg,dataset_2\cat_0255.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0256.jpg,dataset_2\cat_0256.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0257.jpg,dataset_2\cat_0257.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0258.jpg,dataset_2\cat_0258.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0259.jpg,dataset_2\cat_0259.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0260.jpg,dataset_2\cat_0260.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0261.jpg,dataset_2\cat_0261.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0262.jpg,dataset_2\cat_0262.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0263.jpg,dataset_2\cat_0263.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0264.jpg,dataset_2\cat_0264.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0265.jpg,dataset_2\cat_0265.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0266.jpg,dataset_2\cat_0266.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0267.jpg,dataset_2\cat_0267.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0268.jpg,dataset_2\cat_0268.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0269.jpg,dataset_2\cat_0269.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0270.jpg,dataset_2\cat_0270.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0271.jpg,dataset_2\cat_0271.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0272.jpg,dataset_2\cat_0272.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0273.jpg,dataset_2\cat_0273.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0274.jpg,dataset_2\cat_0274.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0275.jpg,dataset_2\cat_0275.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0276.jpg,dataset_2\cat_0276.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0277.jpg,dataset_2\cat_0277.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0278.jpg,dataset_2\cat_0278.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0279.jpg,dataset_2\cat_0279.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0280.jpg,dataset_2\cat_0280.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0281.jpg,dataset_2\cat_0281.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0282.jpg,dataset_2\cat_0282.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0283.jpg,dataset_2\cat_0283.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0284.jpg,dataset_2\cat_0284.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0285.jpg,dataset_2\cat_0285.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0286.jpg,dataset_2\cat_0286.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0287.jpg,dataset_2\cat_0287.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0288.jpg,dataset_2\cat_0288.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0289.jpg,dataset_2\cat_0289.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0290.jpg,dataset_2\cat_0290.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0291.jpg,dataset_2\cat_0291.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0292.jpg,dataset_2\cat_0292.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0293.jpg,dataset_2\cat_0293.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0294.jpg,dataset_2\cat_0294.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0295.jpg,dataset_2\cat_0295.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0296.jpg,dataset_2\cat_0296.jpg,cat
D:\PP-Laba-3\dataset_2\cat_0297.jpg,dataset_2\cat_0297.jpg,cat
